index;year;month;day;weekday;exits;in_sample;Date;exits_yesterday;exits_last_week;target_daily_roll;target_daily_emov_fast;target_daily_emov_slow;target_daily_weekday_roll;target_daily_weekday_emov_fast;target_daily_weekday_emov_slow
1007;2013;2;23;5;6092.0;False;2013-02-23 00:00:00;21220.0;7267.0;17956.8;21283.153887515688;21032.208466355234;8859.75;7272.647533246734;8077.7276377313665
1008;2013;2;24;6;5403.0;False;2013-02-24 00:00:00;6092.0;4802.0;16157.6;6815.388280357891;13562.104233177617;6370.75;4904.068616590997;5855.661147929464
1009;2013;2;25;0;17847.0;False;2013-02-25 00:00:00;5403.0;7996.0;14308.1;5470.256584778947;9482.55211658881;20765.0;8636.419731649321;15452.250873015626
1010;2013;2;26;1;18370.0;False;2013-02-26 00:00:00;17847.0;21897.0;13792.7;17257.631265941855;13664.776058294405;26149.0;22008.773106303892;24029.002440735443
1011;2013;2;27;2;16671.0;False;2013-02-27 00:00:00;18370.0;22869.0;14903.0;18317.030060282945;16017.388029147201;26887.0;22941.98087468301;24846.732771077583
1012;2013;2;28;3;19543.0;False;2013-02-28 00:00:00;16671.0;22534.0;16089.9;16749.382383823;16344.1940145736;26707.0;22614.418940283922;24648.603675432263
1013;2013;3;1;4;19269.0;False;2013-03-01 00:00:00;19543.0;21220.0;17244.6;19409.970589705856;17943.5970072868;24762.5;21308.379867761116;22971.490588710465
1014;2013;3;2;5;8849.0;False;2013-03-02 00:00:00;19269.0;6092.0;16981.8;19275.712885224086;18606.2985036434;7935.75;6148.221311106987;7084.863818865683
1015;2013;3;3;6;5658.0;False;2013-03-03 00:00:00;8849.0;5403.0;15579.8;9345.510137391624;13727.6492518217;5960.25;5379.241362694809;5629.330573964732
1016;2013;3;4;0;20766.0;False;2013-03-04 00:00:00;5658.0;17847.0;13892.2;5833.5957208281725;9692.82462591085;18571.25;17408.400939602347;16649.625436507813
1017;2013;3;5;1;21489.0;False;2013-03-05 00:00:00;20766.0;18370.0;13846.8;20054.933129563244;15229.412312955425;23460.0;18543.274909823995;21199.50122036772
1018;2013;3;6;2;21127.0;False;2013-03-06 00:00:00;21489.0;16671.0;15386.5;21420.711101407775;18359.20615647771;23607.75;16969.61813688967;20758.866385538793
1019;2013;3;7;3;20773.0;False;2013-03-07 00:00:00;21127.0;19543.0;16958.9;21140.98624292418;19743.103078238855;24188.25;19689.258044775423;22095.80183771613
1020;2013;3;8;4;18935.0;False;2013-03-08 00:00:00;20773.0;19269.0;17251.5;20790.523154424962;20258.051539119428;21944.0;19366.11332703624;21120.245294355234
1021;2013;3;9;5;9540.5;False;2013-03-09 00:00:00;18935.0;8849.0;17308.0;19023.358245448806;19596.525769559714;7351.75;8720.391491005095;7966.931909432842
1022;2013;3;10;6;7118.0;False;2013-03-10 00:00:00;9540.5;5658.0;16594.95;9992.064678354705;14568.512884779857;5705.25;5644.725779175944;5643.6652869823665
1023;2013;3;11;0;35003.5;False;2013-03-11 00:00:00;7118.0;20766.0;15352.45;7254.860222778795;10843.256442389928;16941.25;20606.114330457254;18707.812718253906
1024;2013;3;12;1;33674.0;False;2013-03-12 00:00:00;35003.5;21489.0;16925.9;33682.1362010847;22923.378221194966;21433.5;21348.727376658288;21344.25061018386
1025;2013;3;13;2;32492.0;False;2013-03-13 00:00:00;33674.0;21127.0;19408.4;33674.38743814689;28298.689110597483;21187.75;20929.029435089986;20942.933192769397
1026;2013;3;14;3;34932.0;False;2013-03-14 00:00:00;32492.0;20773.0;22091.8;32548.30416372128;30395.34455529874;21687.0;20721.3932402274;21434.400918858068
1027;2013;3;15;4;33613.0;False;2013-03-15 00:00:00;34932.0;18935.0;23508.4;34818.49067446292;32663.67227764937;20606.25;18955.529206049345;20027.622647177617
1028;2013;3;16;5;16276.5;False;2013-03-16 00:00:00;33613.0;9540.5;24720.8;33670.40431783157;33138.336138824685;7937.125;9501.447213857386;8753.715954716421
1029;2013;3;17;6;14216.0;False;2013-03-17 00:00:00;16276.5;7118.0;24235.75;17104.78115799198;24707.418069412342;5745.25;7047.844084722664;6380.832643491183
1030;2013;3;18;0;44701.0;False;2013-03-18 00:00:00;14216.0;35003.5;23580.05;14353.561007523427;19461.70903470617;20403.125;34317.91020621225;26855.65635912695
1031;2013;3;19;1;44549.0;False;2013-03-19 00:00:00;44701.0;33674.0;26156.65;43255.88385750111;32081.354517353087;23857.5;33087.082256031346;27509.12530509193
1032;2013;3;20;2;46515.0;False;2013-03-20 00:00:00;44549.0;32492.0;29657.5;44487.42304083339;38315.177258676544;23289.75;31941.382354051904;26717.4665963847
1033;2013;3;21;3;47096.0;False;2013-03-21 00:00:00;46515.0;34932.0;33597.2;46418.44871623017;42415.08862933827;24445.5;34255.30444001083;28183.200459429034
1034;2013;3;22;4;45641.0;False;2013-03-22 00:00:00;47096.0;33613.0;34806.45;47063.73565315382;44755.54431466914;23259.25;32915.025200288066;26820.31132358881
1035;2013;3;23;5;17421.5;False;2013-03-23 00:00:00;45641.0;16276.5;36003.15;45708.74931681685;45198.27215733457;10189.5;15953.878438755113;12515.10797735821
1036;2013;3;24;6;12234.0;False;2013-03-24 00:00:00;17421.5;14216.0;34496.1;18768.511872229374;31309.886078667285;8098.75;13874.65924212965;10298.416321745592
1037;2013;3;25;0;39945.0;False;2013-03-25 00:00:00;12234.0;44701.0;32226.3;12545.167232010923;21771.943039333644;29579.375;44206.56715267677;35778.328179563476
1038;2013;3;26;1;41899.0;False;2013-03-26 00:00:00;39945.0;44549.0;32859.5;38640.24605866718;30858.471519666822;29520.5;44003.19439314435;36029.06265254597
1039;2013;3;27;2;42987.0;False;2013-03-27 00:00:00;41899.0;46515.0;35421.75;41743.82124088891;36378.73575983341;29201.25;45821.01820733581;36616.233298192354
1040;2013;3;28;3;43233.0;False;2013-03-28 00:00:00;42987.0;47096.0;38298.85;42927.8010114709;39682.86787991671;30586.0;46484.53830666718;37639.60022971452
1041;2013;3;29;4;33233.0;False;2013-03-29 00:00:00;43233.0;45641.0;38152.05;43218.46671483194;41457.933939958355;29364.5;45035.001200013714;36230.6556617944
1042;2013;3;30;5;18045.0;False;2013-03-30 00:00:00;33233.0;17421.5;37020.45;33708.498414992;37345.46696997918;13021.875;17351.61325898834;14968.303988679105
1043;2013;3;31;6;11250.0;False;2013-03-31 00:00:00;18045.0;12234.0;34173.45;18790.880876904383;27695.23348498959;9806.5;12312.126630577603;11266.208160872797
1044;2013;4;1;0;43622.0;False;2013-04-01 00:00:00;11250.0;39945.0;30588.85;11609.089565566876;19472.616742494793;35103.875;40147.931769175084;37861.66408978174
1045;2013;4;2;1;45361.0;False;2013-04-02 00:00:00;43622.0;41899.0;30386.95;42097.57569359842;31547.308371247396;35402.75;41999.19973300687;38964.03132627298
1046;2013;4;3;2;47995.0;False;2013-04-03 00:00:00;45361.0;42987.0;33180.9;45205.59884255231;38454.1541856237;35780.25;43121.95324796838;39801.61664909618
1047;2013;4;4;3;48494.0;False;2013-04-04 00:00:00;47995.0;43233.0;36757.0;47862.171373454876;43224.57709281185;36508.5;43387.835157460344;40436.30011485726
1048;2013;4;5;4;46910.0;False;2013-04-05 00:00:00;48494.0;33233.0;37611.9;48463.91292254547;45859.28854640592;32855.5;33795.00005714351;34731.8278308972
1049;2013;4;6;5;17868.0;False;2013-04-06 00:00:00;46910.0;18045.0;38113.0;46983.995853454544;46384.64427320296;15320.875;18011.98158376135;16506.651994339554
1050;2013;4;7;6;12297.0;False;2013-04-07 00:00:00;17868.0;11250.0;35601.1;19254.475993021646;32126.32213660148;11204.5;11300.577458598933;11258.104080436398
1051;2013;4;8;0;42745.0;False;2013-04-08 00:00:00;12297.0;43622.0;32507.5;12628.30838062008;22211.66106830074;40817.875;43456.56817948453;40741.83204489087
1052;2013;4;9;1;44164.0;False;2013-04-09 00:00:00;42745.0;45361.0;33458.7;41310.871827648574;32478.33053415037;41370.75;45200.91427300033;42162.515663136495
1053;2013;4;10;2;44135.0;False;2013-04-10 00:00:00;44164.0;47995.0;36070.6;44028.13675369755;38321.16526707519;42497.25;47762.95015466516;43898.30832454809
1054;2013;4;11;3;43732.0;False;2013-04-11 00:00:00;44135.0;48494.0;39359.1;44129.91127398559;41228.08263353759;43438.75;48250.8492932124;44465.15005742863
1055;2013;4;12;4;41881.0;False;2013-04-12 00:00:00;43732.0;46910.0;39370.1;43750.94815590408;42480.041316768795;39849.25;46285.47619319731;40820.913915448604
1056;2013;4;13;5;16630.5;False;2013-04-13 00:00:00;41881.0;17868.0;39022.1;41970.04515028115;42180.5206583844;17402.75;17874.856265893395;17187.325997169777
1057;2013;4;14;6;12060.0;False;2013-04-14 00:00:00;16630.5;12297.0;35885.65;17837.145007156247;29405.5103291922;12499.25;12249.55130755233;11777.5520402182
1058;2013;4;15;0;37284.0;False;2013-04-15 00:00:00;12060.0;42745.0;32242.25;12335.102143197917;20732.7551645961;42753.25;42778.88419902307;41743.41602244544
1059;2013;4;16;1;38177.0;False;2013-04-16 00:00:00;37284.0;44164.0;31279.65;36095.957244914185;29008.37758229805;43993.25;44213.37687014288;43163.25783156825
1060;2013;4;17;2;38894.0;False;2013-04-17 00:00:00;38177.0;44135.0;33310.55;38077.9027259483;33592.68879114903;45408.0;44307.75953117453;44016.65416227405
1061;2013;4;18;3;38656.0;False;2013-04-18 00:00:00;38894.0;43732.0;35970.25;38855.13822504516;36243.34439557452;45638.75;43947.183299676784;44098.57502871432
1062;2013;4;19;4;37825.0;False;2013-04-19 00:00:00;38656.0;41881.0;35561.35;38665.482772621195;37449.67219778726;41916.25;42090.73696158083;41350.9569577243
1063;2013;4;20;5;17502.0;False;2013-04-20 00:00:00;37825.0;16630.5;34927.45;37865.02298917244;37637.33609889363;17491.25;16689.755060280637;16908.91299858489
1064;2013;4;21;6;12595.0;False;2013-04-21 00:00:00;17502.0;12060.0;32264.15;18471.667761389166;27569.668049446816;11960.25;12069.026252740587;11918.7760201091
1065;2013;4;22;0;40874.0;False;2013-04-22 00:00:00;12595.0;37284.0;29150.45;12874.841321970915;20082.33402472341;40899.0;37545.66115233443;39513.70801122272
1066;2013;4;23;1;41512.0;False;2013-04-23 00:00:00;40874.0;38177.0;29049.75;39540.70672961766;30478.167012361704;42400.25;38464.44651762585;40670.128915784124
1067;2013;4;24;2;41960.0;False;2013-04-24 00:00:00;41512.0;38894.0;31537.9;41418.128891886554;35995.083506180854;43502.75;39151.79807291308;41455.327081137024
1068;2013;4;25;3;42710.0;False;2013-04-25 00:00:00;41960.0;38656.0;34527.9;41934.19661389937;38977.54175309042;43528.75;38907.96110950842;41377.28751435716
1069;2013;4;26;4;41774.0;False;2013-04-26 00:00:00;42710.0;37825.0;35070.5;42673.05698161425;40843.77087654521;39962.25;38028.130331503846;39587.97847886215
1070;2013;4;27;5;16764.0;False;2013-04-27 00:00:00;41774.0;17502.0;35430.2;41816.812237219725;41308.885438272606;17511.375;17463.321669537174;17205.456499292442
1071;2013;4;28;6;12840.0;False;2013-04-28 00:00:00;16764.0;12595.0;33217.2;17956.991058915228;29036.442719136303;12050.5;12569.953631082886;12256.88801005455
1072;2013;4;29;0;40285.0;False;2013-04-29 00:00:00;12840.0;40874.0;30635.6;13083.666240900726;20938.221359568153;41131.25;40715.507673920685;40193.854005611356
1073;2013;4;30;1;41725.0;False;2013-04-30 00:00:00;40285.0;41512.0;30881.6;38989.698392423845;30611.610679784077;42303.5;41366.87840560123;41091.06445789206
1074;2013;5;1;2;43916.0;False;2013-05-01 00:00:00;41725.0;41960.0;33303.9;41594.74754249638;36168.30533989204;43246.0;41826.27609871015;41707.66354056851
1075;2013;5;2;3;42301.0;False;2013-05-02 00:00:00;43916.0;42710.0;36436.0;43805.464168690305;40042.15266994602;43398.0;42528.95052902421;42043.64375717858
1076;2013;5;3;4;40486.0;False;2013-05-03 00:00:00;42301.0;41774.0;36578.7;42372.64115089001;41171.57633497301;42097.5;41595.62525388113;40680.989239431074
1077;2013;5;4;5;14836.0;False;2013-05-04 00:00:00;40486.0;16764.0;36476.1;40575.840054804285;40828.788167486506;17191.125;16797.301031882722;16984.72824964622
1078;2013;5;5;6;10130.0;False;2013-05-05 00:00:00;14836.0;12840.0;33763.7;16061.706669276396;27832.394083743253;12448.0;12827.140649099185;12548.444005027275
1079;2013;5;6;0;36126.0;False;2013-05-06 00:00:00;10130.0;40285.0;30505.7;10412.462222346496;18981.197041871626;40297.0;40305.50036542479;40239.42700280568
1080;2013;5;7;1;38074.0;False;2013-05-07 00:00:00;36126.0;41725.0;29940.9;34901.545820111736;27553.59852093581;41394.5;41707.94659074292;41408.03222894603
1081;2013;5;8;2;37150.0;False;2013-05-08 00:00:00;38074.0;43916.0;32071.9;37922.93075333866;32813.7992604679;42226.25;43816.48933803382;42811.831770284254
1082;2013;5;9;3;37784.0;False;2013-05-09 00:00:00;37150.0;42301.0;34502.9;37186.806226349465;34981.89963023395;41849.75;42311.85478709639;42172.32187858929
1083;2013;5;10;4;38280.0;False;2013-05-10 00:00:00;37784.0;40486.0;34252.8;37755.56220125473;36382.949815116976;40491.5;40538.83929780386;40583.49461971554
1084;2013;5;11;5;13476.0;False;2013-05-11 00:00:00;38280.0;14836.0;33908.3;38255.02677148832;37331.474907558484;16433.125;14929.395287232512;15910.36412482311
1085;2013;5;12;6;8874.0;False;2013-05-12 00:00:00;13476.0;10130.0;30864.3;14655.95365578516;25403.737453779242;11906.25;10258.435269004724;11339.222002513638
1086;2013;5;13;0;24324.0;False;2013-05-13 00:00:00;8874.0;36126.0;27521.6;9149.33112646596;17138.86872688962;38642.25;36325.02382692499;38182.71350140284
1087;2013;5;14;1;28295.0;False;2013-05-14 00:00:00;24324.0;38074.0;25905.4;23601.396720307905;20731.43436344481;39872.0;38247.045075749666;39741.016114473015
1088;2013;5;15;2;28105.0;False;2013-05-15 00:00:00;28295.0;37150.0;27251.3;28071.495081919424;24513.217181722404;40480.0;37467.45187323971;39980.91588514212
1089;2013;5;16;3;28935.0;False;2013-05-16 00:00:00;28105.0;37784.0;29048.8;28103.40452771045;26309.1085908612;40362.75;37999.612132718874;39978.16093929464
1090;2013;5;17;4;29297.0;False;2013-05-17 00:00:00;28935.0;38280.0;28329.7;28895.40021560526;27622.0542954306;39591.25;38387.563776085895;39431.74730985777
1091;2013;5;18;5;16096.0;False;2013-05-18 00:00:00;29297.0;13476.0;27452.0;29277.876200743107;28459.5271477153;15644.5;13545.209299392025;14693.182062411555
1092;2013;5;19;6;11575.0;False;2013-05-19 00:00:00;16096.0;8874.0;25346.6;16723.70839051158;22277.76357385765;11109.75;8939.925489000225;10106.611001256819
1093;2013;5;20;0;38348.0;False;2013-05-20 00:00:00;11575.0;24324.0;22725.7;11820.17659002436;16926.381786928825;35402.25;24895.47732509167;31253.35675070142
1094;2013;5;21;1;40287.0;False;2013-05-21 00:00:00;38348.0;28295.0;22732.5;37084.77031381069;27637.190893464413;37401.5;28768.906908369034;34018.00805723651
1095;2013;5;22;2;40660.0;False;2013-05-22 00:00:00;40287.0;28105.0;25413.6;40134.51287208623;33962.09544673221;37782.75;28550.831041582842;34042.95794257106
1096;2013;5;23;3;39424.0;False;2013-05-23 00:00:00;40660.0;28935.0;28592.2;40634.97680343268;37311.04772336611;37932.5;29366.648196796137;34456.58046964732
1097;2013;5;24;4;35992.0;False;2013-05-24 00:00:00;39424.0;29297.0;30102.2;39481.66556206822;38367.523861683054;37459.25;29729.883989337424;34364.37365492889
1098;2013;5;25;5;15368.5;False;2013-05-25 00:00:00;35992.0;16096.0;30871.9;36158.17455057468;37179.76193084153;15293.0;15974.533776161525;15394.591031205779
1099;2013;5;26;6;15511.0;False;2013-05-26 00:00:00;15368.5;11575.0;29598.25;16358.484502408319;26274.130965420765;10854.75;11449.520261380963;10840.805500628408
1100;2013;5;27;0;14855.0;False;2013-05-27 00:00:00;15511.0;38348.0;28255.85;15551.356404876587;20892.565482710383;34770.75;37707.403682147225;34800.67837535071
1101;2013;5;28;1;43281.0;False;2013-05-28 00:00:00;14855.0;40287.0;26811.65;14888.159828803648;17873.782741355193;37095.25;39738.519376589;37152.504028618256
1102;2013;5;29;2;45674.0;False;2013-05-29 00:00:00;43281.0;40660.0;29530.15;41928.95999184779;30577.391370677597;37457.75;40083.372906742035;37351.47897128553
1103;2013;5;30;3;47202.0;False;2013-05-30 00:00:00;45674.0;39424.0;32940.05;45495.664761516564;38125.6956853388;37111.0;38945.07848556172;36940.29023482366
1104;2013;5;31;4;44820.0;False;2013-05-31 00:00:00;47202.0;35992.0;33825.45;47120.745941024594;42663.8478426694;36013.75;35693.80399949226;35178.186827464444
1105;2013;6;1;5;20242.0;False;2013-06-01 00:00:00;44820.0;15368.5;34278.75;44929.55933052498;43741.9239213347;14944.125;15397.358751245787;15381.54551560289
1106;2013;6;2;6;13638.0;False;2013-06-02 00:00:00;20242.0;15511.0;32236.95;21417.59806335833;31991.96196066735;11522.5;15317.596202922903;13175.902750314204
1107;2013;6;3;0;46715.0;False;2013-06-03 00:00:00;13638.0;14855.0;29658.35;14008.45705063611;22814.980980333676;28413.25;15943.20969914987;24827.839187675356
1108;2013;6;4;1;49574.0;False;2013-06-04 00:00:00;46715.0;43281.0;30730.65;45157.545573839816;34764.990490166834;37484.25;43112.31044650424;40216.752014309124
1109;2013;6;5;2;50506.0;False;2013-06-05 00:00:00;49574.0;45674.0;34151.2;49363.692646373325;42169.49524508342;37897.25;45407.77966222581;41512.73948564276
1110;2013;6;6;3;50676.0;False;2013-06-06 00:00:00;50506.0;47202.0;37650.7;50451.60441173206;46337.747622541705;38336.25;46808.81326121722;42071.14511741183
1111;2013;6;7;4;45208.0;False;2013-06-07 00:00:00;50676.0;44820.0;41232.8;50665.31449579676;48506.87381127085;37097.25;44385.41923807106;39999.09341373222
1112;2013;6;8;5;13671.5;False;2013-06-08 00:00:00;45208.0;20242.0;41425.5;45467.87211884747;46857.436905635426;16295.625;20011.30279767837;17811.772757801446
1113;2013;6;9;6;10121.0;False;2013-06-09 00:00:00;13671.5;13638.0;38225.25;15185.612958040356;30264.468452817713;12399.5;13717.980771567756;13406.951375157103
1114;2013;6;10;0;29083.0;False;2013-06-10 00:00:00;10121.0;46715.0;34517.15;10362.17204562097;20192.73422640886;31060.5;45249.67665234047;35771.41959383768
1115;2013;6;11;1;30657.0;False;2013-06-11 00:00:00;29083.0;49574.0;32943.45;28191.532002172426;24637.86711320443;40359.25;49266.30049745258;44895.37600715456
1116;2013;6;12;2;31668.0;False;2013-06-12 00:00:00;30657.0;50506.0;33984.95;30539.59676200821;27647.433556602213;41236.25;50263.22760296314;46009.36974282138
1117;2013;6;13;3;29835.0;False;2013-06-13 00:00:00;31668.0;50676.0;35787.95;31614.266512476584;29657.716778301106;41559.25;50491.84825053415;46373.57255870591
1118;2013;6;14;4;29701.0;False;2013-06-14 00:00:00;29835.0;45208.0;34099.95;29919.7269767846;29746.358389150555;38829.25;45168.82948752719;42603.54670686611
1119;2013;6;15;5;19768.0;False;2013-06-15 00:00:00;29701.0;13671.5;32112.65;29711.415570323075;29723.679194575278;16344.5;13973.395371318018;15741.636378900723
1120;2013;6;16;6;14619.0;False;2013-06-16 00:00:00;19768.0;10121.0;29038.85;20241.49597953919;24745.83959728764;12711.25;10292.284798646084;11763.975687578552
1121;2013;6;17;0;43488.0;False;2013-06-17 00:00:00;14619.0;29083.0;25433.15;14886.73790378758;19682.41979864382;32250.25;29852.841745349546;32427.20979691884
1122;2013;6;18;1;45049.0;False;2013-06-18 00:00:00;43488.0;30657.0;25261.15;42126.0351382756;31585.20989932191;40949.75;31543.157166545363;37776.18800357728
1123;2013;6;19;2;45313.0;False;2013-06-19 00:00:00;45049.0;31668.0;28398.9;44909.81119706074;38317.104949660956;42127.0;32553.487028712534;38838.68487141069
1124;2013;6;20;3;46294.0;False;2013-06-20 00:00:00;45313.0;29835.0;31918.1;45293.80053319337;41815.052474830474;41784.25;30818.65944050163;38104.28627935296
1125;2013;6;21;4;43512.0;False;2013-06-21 00:00:00;46294.0;29701.0;33639.2;46246.37145396159;44054.52623741524;38930.25;30437.563308929864;36152.273353433055
1126;2013;6;22;5;23137.5;False;2013-06-22 00:00:00;43512.0;19768.0;34924.7;43642.20816447437;43783.26311870762;17262.5;19492.066446253237;17754.81818945036
1127;2013;6;23;6;17651.0;False;2013-06-23 00:00:00;23137.5;14619.0;34071.65;24113.91467449878;33460.38155935381;13472.25;14412.965942792669;13191.487843789277
1128;2013;6;24;0;49689.0;False;2013-06-24 00:00:00;17651.0;43488.0;32853.25;17958.7578416428;25555.690779676905;33535.25;42838.70674977855;37957.60489845942
1129;2013;6;25;1;50889.0;False;2013-06-25 00:00:00;49689.0;45049.0;34852.05;48178.03608769727;37622.345389838454;42140.25;44405.86462697835;41412.59400178864
1130;2013;6;26;2;52215.0;False;2013-06-26 00:00:00;50889.0;45313.0;37964.15;50759.90648036654;44255.67269491922;43290.25;44705.404144224405;42075.842435705345
1131;2013;6;27;3;51633.0;False;2013-06-27 00:00:00;52215.0;46294.0;41723.75;52145.70983239841;48235.33634745961;43501.75;45557.07902097627;42199.14313967648
1132;2013;6;28;4;50315.0;False;2013-06-28 00:00:00;51633.0;43512.0;42538.25;51657.41475392373;49934.168173729806;40810.25;42889.407776615706;39832.13667671653
1133;2013;6;29;5;6830.0;False;2013-06-29 00:00:00;50315.0;23137.5;43064.85;50378.92451209161;50124.5840868649;19204.75;22963.90792601206;20446.159094725183
1134;2013;6;30;6;1749.0;False;2013-06-30 00:00:00;6830.0;17651.0;39216.55;8903.758310099603;28477.29204343245;14007.25;17496.807902037748;15421.243921894638
1135;2013;7;1;0;6814.0;False;2013-07-01 00:00:00;1749.0;49689.0;34762.05;2089.70277667141;15113.146021716226;42243.75;49362.79555951326;43823.30244922971
1136;2013;7;2;1;7201.0;False;2013-07-02 00:00:00;6814.0;50889.0;31092.25;6589.033465555781;10963.573010858112;44042.25;50580.27926795135;46150.79700089432
1137;2013;7;3;2;7270.0;False;2013-07-03 00:00:00;7201.0;52215.0;29498.6;7171.858736455037;9082.286505429056;44925.5;51857.40019734402;47145.42121785267
1138;2013;7;4;3;2659.0;False;2013-07-04 00:00:00;7270.0;51633.0;28460.5;7265.32660649786;8176.143252714528;44609.5;51343.670429570295;46916.07156983824
1139;2013;7;5;4;5689.0;False;2013-07-05 00:00:00;2659.0;50315.0;23757.5;2878.348886023708;5417.571626357264;42184.0;49961.40037031504;45073.568338358265
1140;2013;7;6;5;8189.5;False;2013-07-06 00:00:00;5689.0;6830.0;19237.5;5555.159470763034;5553.285813178632;15851.75;7598.281329810099;13638.079547362591
1141;2013;7;7;6;7622.0;False;2013-07-07 00:00:00;8189.5;1749.0;14834.95;8064.055212893478;6871.392906589316;11035.0;2498.895614382751;8585.12196094732
1142;2013;7;8;0;23666.0;False;2013-07-08 00:00:00;7622.0;6814.0;10433.85;7643.050248233022;7246.696453294659;32268.5;8840.133121881587;25318.651224614856
1143;2013;7;9;1;24838.0;False;2013-07-09 00:00:00;23666.0;7201.0;7768.95;22903.002392773;15456.34822664733;33449.0;9266.679965140542;26675.89850044716
1144;2013;7;10;2;25480.0;False;2013-07-10 00:00:00;24838.0;7270.0;9569.75;24745.857256798714;20147.174113323665;34116.5;9393.20953320686;27207.710608926336
1145;2013;7;11;3;13666.0;False;2013-07-11 00:00:00;25480.0;2659.0;11942.85;25445.040821752318;22813.587056661832;32605.25;4977.31763950335;24787.53578491912
1146;2013;7;12;4;24788.0;False;2013-07-12 00:00:00;13666.0;5689.0;12628.05;14226.90670579773;18239.793528330916;32304.25;7797.209541443575;25381.284169179133
1147;2013;7;13;5;11941.5;False;2013-07-13 00:00:00;24788.0;8189.5;14386.75;24285.090795514177;21513.89676416546;14481.25;8161.346729990957;10913.789773681296
1148;2013;7;14;6;9731.0;False;2013-07-14 00:00:00;11941.5;7622.0;14853.9;12529.290037881628;16727.69838208273;10410.25;7378.04264830394;8103.56098047366
1149;2013;7;15;0;41029.5;False;2013-07-15 00:00:00;9731.0;23666.0;15561.1;9864.251906565793;13229.349191041365;30914.25;22960.006339137217;24492.325612307428
1150;2013;7;16;1;41241.0;False;2013-07-16 00:00:00;41029.5;24838.0;19095.15;39545.44056697932;27129.424595520682;31994.25;24096.508569768597;25756.94925022358
1151;2013;7;17;2;41333.0;False;2013-07-17 00:00:00;41241.0;25480.0;22400.3;41160.259074618065;34185.21229776034;32569.5;24713.962358724133;26343.85530446317
1152;2013;7;18;3;40899.0;False;2013-07-18 00:00:00;41333.0;13666.0;25771.4;41324.774241648476;37759.10614888017;28563.0;13252.253220928731;19226.76789245956
1153;2013;7;19;4;38342.0;False;2013-07-19 00:00:00;40899.0;24788.0;27494.7;40919.27496388803;39329.05307444009;31076.0;23978.91474006874;25084.642084589566
1154;2013;7;20;5;18069.5;False;2013-07-20 00:00:00;38342.0;11941.5;28845.1;38464.72737923276;38835.526537220045;12524.625;11761.492701428142;11427.644886840648
1155;2013;7;21;6;14593.0;False;2013-07-21 00:00:00;18069.5;9731.0;28104.05;19040.70130377299;28452.513268610022;9188.25;9618.954411823997;8917.28049023683
1156;2013;7;22;0;48549.0;False;2013-07-22 00:00:00;14593.0;41029.5;28196.75;14804.795300179665;21522.756634305013;30299.625;40169.0479209113;32760.912806153712
1157;2013;7;23;1;50697.0;False;2013-07-23 00:00:00;48549.0;41241.0;30572.85;46942.13310953236;35035.87831715251;31042.25;40424.595646179456;33498.97462511179
1158;2013;7;24;2;52808.0;False;2013-07-24 00:00:00;50697.0;41333.0;34448.4;50518.19681473963;42866.43915857625;31574.5;40541.617255177334;33838.427652231585
1159;2013;7;25;3;51790.0;False;2013-07-25 00:00:00;52808.0;40899.0;38756.1;52698.96175308284;47837.219579288125;27214.25;39582.48824861566;30062.88394622978
1160;2013;7;26;4;49234.0;False;2013-07-26 00:00:00;51790.0;38342.0;39832.15;51833.28389300394;49813.60978964406;29783.5;37658.04355905089;31713.32104229478
1161;2013;7;27;5;19958.5;False;2013-07-27 00:00:00;49234.0;18069.5;40631.45;49357.77542347638;49523.80489482203;11257.625;17769.118700068007;14748.572443420324
1162;2013;7;28;6;13800.0;False;2013-07-28 00:00:00;19958.5;14593.0;38494.0;21358.46549635602;34741.15244741102;8423.75;14356.140686277333;11755.140245118415
1163;2013;7;29;0;45741.0;False;2013-07-29 00:00:00;13800.0;48549.0;35784.1;14159.926928397905;24270.57622370551;30014.625;48149.954662900534;40654.95640307685
1164;2013;7;30;1;47897.0;False;2013-07-30 00:00:00;45741.0;50697.0;36524.0;44237.13937754275;35005.78811185276;30994.25;50207.8378879133;42097.987312555895
1165;2013;7;31;2;48238.0;False;2013-07-31 00:00:00;47897.0;52808.0;39506.75;47722.72092274013;41451.39405592638;31722.75;52223.886535960824;43323.213826115796
1166;2013;8;1;3;46208.0;False;2013-08-01 00:00:00;48238.0;51790.0;42871.25;48213.462901082865;44844.69702796319;27253.5;51208.68991660074;40926.44197311489
1167;2013;8;2;4;45704.0;False;2013-08-02 00:00:00;46208.0;49234.0;42637.15;46303.4982333849;45526.3485139816;29513.25;48682.763979002426;40473.660521147394
1168;2013;8;3;5;17764.0;False;2013-08-03 00:00:00;45704.0;19958.5;42137.85;45732.54753492309;45615.174256990795;14539.75;19854.243747622284;17353.53622171016
1169;2013;8;4;6;13634.0;False;2013-08-04 00:00:00;17764.0;13800.0;38633.45;19095.8355969011;31689.587128495397;11436.5;13826.48288982273;12777.570122559207
1170;2013;8;5;0;40268.0;False;2013-08-05 00:00:00;13634.0;45741.0;34817.85;13894.087409376243;22661.7935642477;39746.375;45855.712126804785;43197.978201538426
1171;2013;8;6;1;42085.0;False;2013-08-06 00:00:00;40268.0;47897.0;33921.25;39012.09940044649;31464.896782123848;41168.25;48007.039899424446;44997.49365627795
