time;in_sample;exits;annotation
2013-02-17 12:00:00;False;1113.0;FULTON ST
2013-02-17 16:00:00;False;1566.0;FULTON ST
2013-02-17 20:00:00;False;1162.0;FULTON ST
2013-02-18 00:00:00;False;382.0;FULTON ST
2013-02-18 04:00:00;False;83.0;FULTON ST
2013-02-18 08:00:00;False;1041.0;FULTON ST
2013-02-18 12:00:00;False;2587.0;FULTON ST
2013-02-18 16:00:00;False;2048.0;FULTON ST
2013-02-18 20:00:00;False;1855.0;FULTON ST
2013-02-19 00:00:00;False;626.0;FULTON ST
2013-02-19 04:00:00;False;73.0;FULTON ST
2013-02-19 08:00:00;False;4467.0;FULTON ST
2013-02-19 12:00:00;False;9478.0;FULTON ST
2013-02-19 16:00:00;False;3416.0;FULTON ST
2013-02-19 20:00:00;False;3837.0;FULTON ST
2013-02-20 00:00:00;False;1047.0;FULTON ST
2013-02-20 04:00:00;False;102.0;FULTON ST
2013-02-20 08:00:00;False;4546.0;FULTON ST
2013-02-20 12:00:00;False;9705.0;FULTON ST
2013-02-20 16:00:00;False;3415.0;FULTON ST
2013-02-20 20:00:00;False;4054.0;FULTON ST
2013-02-21 00:00:00;False;1077.0;FULTON ST
2013-02-21 04:00:00;False;211.0;FULTON ST
2013-02-21 08:00:00;False;4217.0;FULTON ST
2013-02-21 12:00:00;False;9573.0;FULTON ST
2013-02-21 16:00:00;False;3397.0;FULTON ST
2013-02-21 20:00:00;False;4059.0;FULTON ST
2013-02-22 00:00:00;False;1136.0;FULTON ST
2013-02-22 04:00:00;False;86.0;FULTON ST
2013-02-22 08:00:00;False;3581.0;FULTON ST
2013-02-22 12:00:00;False;8948.0;FULTON ST
2013-02-22 16:00:00;False;3639.0;FULTON ST
2013-02-22 20:00:00;False;3830.0;FULTON ST
2013-02-23 00:00:00;False;2002.0;FULTON ST interpolated
2013-02-23 04:00:00;False;174.0;FULTON ST
2013-02-23 08:00:00;False;706.0;FULTON ST
2013-02-23 12:00:00;False;1008.0;FULTON ST
2013-02-23 16:00:00;False;882.0;FULTON ST
2013-02-23 20:00:00;False;1320.0;FULTON ST
2013-02-24 00:00:00;False;559.0;FULTON ST
2013-02-24 04:00:00;False;207.0;FULTON ST
2013-02-24 08:00:00;False;406.0;FULTON ST
2013-02-24 12:00:00;False;1454.0;FULTON ST
2013-02-24 16:00:00;False;1862.0;FULTON ST
2013-02-24 20:00:00;False;915.0;FULTON ST
2013-02-25 00:00:00;False;336.0;FULTON ST
2013-02-25 04:00:00;False;180.0;FULTON ST
2013-02-25 08:00:00;False;3995.0;FULTON ST
2013-02-25 12:00:00;False;6612.0;FULTON ST
2013-02-25 16:00:00;False;3198.0;FULTON ST
2013-02-25 20:00:00;False;3526.0;FULTON ST
2013-02-26 00:00:00;False;669.0;FULTON ST
2013-02-26 04:00:00;False;181.0;FULTON ST
2013-02-26 08:00:00;False;3893.0;FULTON ST
2013-02-26 12:00:00;False;6529.0;FULTON ST
2013-02-26 16:00:00;False;3424.0;FULTON ST
2013-02-26 20:00:00;False;3674.0;FULTON ST
2013-02-27 00:00:00;False;773.0;FULTON ST
2013-02-27 04:00:00;False;198.0;FULTON ST
2013-02-27 08:00:00;False;3741.0;FULTON ST
2013-02-27 12:00:00;False;8090.0;FULTON ST
2013-02-27 16:00:00;False;1157.0;FULTON ST
2013-02-27 20:00:00;False;2712.0;FULTON ST
2013-02-28 00:00:00;False;836.0;FULTON ST
2013-02-28 04:00:00;False;238.0;FULTON ST
2013-02-28 08:00:00;False;4911.0;FULTON ST
2013-02-28 12:00:00;False;6266.0;FULTON ST
2013-02-28 16:00:00;False;3555.0;FULTON ST
2013-02-28 20:00:00;False;3737.0;FULTON ST
2013-03-01 00:00:00;False;921.0;FULTON ST
2013-03-01 04:00:00;False;252.0;FULTON ST
2013-03-01 08:00:00;False;3857.0;FULTON ST
2013-03-01 12:00:00;False;6734.0;FULTON ST
2013-03-01 16:00:00;False;3539.0;FULTON ST
2013-03-01 20:00:00;False;3966.0;FULTON ST
2013-03-02 00:00:00;False;2102.0;FULTON ST interpolated
2013-03-02 04:00:00;False;238.0;FULTON ST
2013-03-02 08:00:00;False;432.0;FULTON ST
2013-03-02 12:00:00;False;1895.0;FULTON ST
2013-03-02 16:00:00;False;2394.0;FULTON ST
2013-03-02 20:00:00;False;1788.0;FULTON ST
2013-03-03 00:00:00;False;688.0;FULTON ST
2013-03-03 04:00:00;False;314.0;FULTON ST
2013-03-03 08:00:00;False;235.0;FULTON ST
2013-03-03 12:00:00;False;1214.0;FULTON ST
2013-03-03 16:00:00;False;1820.0;FULTON ST
2013-03-03 20:00:00;False;1387.0;FULTON ST
2013-03-04 00:00:00;False;495.0;FULTON ST
2013-03-04 04:00:00;False;169.0;FULTON ST
2013-03-04 08:00:00;False;3006.0;FULTON ST
2013-03-04 12:00:00;False;9718.0;FULTON ST
2013-03-04 16:00:00;False;3750.0;FULTON ST
2013-03-04 20:00:00;False;3628.0;FULTON ST
2013-03-05 00:00:00;False;889.0;FULTON ST
2013-03-05 04:00:00;False;199.0;FULTON ST
2013-03-05 08:00:00;False;3111.0;FULTON ST
2013-03-05 12:00:00;False;9859.0;FULTON ST
2013-03-05 16:00:00;False;3909.0;FULTON ST
2013-03-05 20:00:00;False;3522.0;FULTON ST
2013-03-06 00:00:00;False;982.0;FULTON ST
2013-03-06 04:00:00;False;87.0;FULTON ST
2013-03-06 08:00:00;False;3209.0;FULTON ST
2013-03-06 12:00:00;False;9797.0;FULTON ST
2013-03-06 16:00:00;False;3658.0;FULTON ST
2013-03-06 20:00:00;False;3394.0;FULTON ST
2013-03-07 00:00:00;False;934.0;FULTON ST
2013-03-07 04:00:00;False;96.0;FULTON ST
2013-03-07 08:00:00;False;3021.0;FULTON ST
2013-03-07 12:00:00;False;9550.0;FULTON ST
2013-03-07 16:00:00;False;3649.0;FULTON ST
2013-03-07 20:00:00;False;3523.0;FULTON ST
2013-03-08 00:00:00;False;949.0;FULTON ST
2013-03-08 04:00:00;False;106.0;FULTON ST
2013-03-08 08:00:00;False;2659.0;FULTON ST
2013-03-08 12:00:00;False;8377.0;FULTON ST
2013-03-08 16:00:00;False;3496.0;FULTON ST
2013-03-08 20:00:00;False;3348.0;FULTON ST
2013-03-09 00:00:00;False;1778.5;FULTON ST interpolated
2013-03-09 04:00:00;False;209.0;FULTON ST
2013-03-09 08:00:00;False;700.0;FULTON ST
2013-03-09 12:00:00;False;2232.0;FULTON ST
2013-03-09 16:00:00;False;2588.0;FULTON ST
2013-03-09 20:00:00;False;2033.0;FULTON ST
2013-03-10 00:00:00;False;1131.0;FULTON ST
2013-03-10 04:00:00;False;331.0;FULTON ST
2013-03-10 08:00:00;False;453.0;FULTON ST
2013-03-10 12:00:00;False;1576.0;FULTON ST
2013-03-10 16:00:00;False;2076.0;FULTON ST
2013-03-10 20:00:00;False;1551.0;FULTON ST
2013-03-11 00:00:00;False;464.0;FULTON ST
2013-03-11 04:00:00;False;709.0;FULTON ST
2013-03-11 08:00:00;False;14770.0;FULTON ST
2013-03-11 12:00:00;False;9905.5;FULTON ST interpolated negative or to high value
2013-03-11 16:00:00;False;5041.0;FULTON ST
2013-03-11 20:00:00;False;4114.0;FULTON ST
2013-03-12 00:00:00;False;810.0;FULTON ST
2013-03-12 04:00:00;False;763.0;FULTON ST
2013-03-12 08:00:00;False;14910.0;FULTON ST
2013-03-12 12:00:00;False;8436.0;FULTON ST
2013-03-12 16:00:00;False;4687.0;FULTON ST
2013-03-12 20:00:00;False;4068.0;FULTON ST
2013-03-13 00:00:00;False;800.0;FULTON ST
2013-03-13 04:00:00;False;761.0;FULTON ST
2013-03-13 08:00:00;False;13707.0;FULTON ST
2013-03-13 12:00:00;False;7877.0;FULTON ST
2013-03-13 16:00:00;False;4994.0;FULTON ST
2013-03-13 20:00:00;False;4353.0;FULTON ST
2013-03-14 00:00:00;False;991.0;FULTON ST
2013-03-14 04:00:00;False;729.0;FULTON ST
2013-03-14 08:00:00;False;15326.0;FULTON ST
2013-03-14 12:00:00;False;8311.0;FULTON ST
2013-03-14 16:00:00;False;5377.0;FULTON ST
2013-03-14 20:00:00;False;4198.0;FULTON ST
2013-03-15 00:00:00;False;1038.0;FULTON ST
2013-03-15 04:00:00;False;722.0;FULTON ST
2013-03-15 08:00:00;False;13957.0;FULTON ST
2013-03-15 12:00:00;False;8204.0;FULTON ST
2013-03-15 16:00:00;False;5657.0;FULTON ST
2013-03-15 20:00:00;False;4035.0;FULTON ST
2013-03-16 00:00:00;False;2249.5;FULTON ST interpolated
2013-03-16 04:00:00;False;464.0;FULTON ST
2013-03-16 08:00:00;False;1591.0;FULTON ST
2013-03-16 12:00:00;False;4172.0;FULTON ST
2013-03-16 16:00:00;False;4742.0;FULTON ST
2013-03-16 20:00:00;False;3058.0;FULTON ST
2013-03-17 00:00:00;False;1382.0;FULTON ST
2013-03-17 04:00:00;False;577.0;FULTON ST
2013-03-17 08:00:00;False;1664.0;FULTON ST
2013-03-17 12:00:00;False;3677.0;FULTON ST
2013-03-17 16:00:00;False;3956.0;FULTON ST
2013-03-17 20:00:00;False;2960.0;FULTON ST
2013-03-18 00:00:00;False;905.0;FULTON ST
2013-03-18 04:00:00;False;920.0;FULTON ST
2013-03-18 08:00:00;False;18354.0;FULTON ST
2013-03-18 12:00:00;False;11753.0;FULTON ST
2013-03-18 16:00:00;False;6995.0;FULTON ST
2013-03-18 20:00:00;False;5774.0;FULTON ST
2013-03-19 00:00:00;False;1172.0;FULTON ST
2013-03-19 04:00:00;False;908.0;FULTON ST
2013-03-19 08:00:00;False;18100.0;FULTON ST
2013-03-19 12:00:00;False;11515.0;FULTON ST
2013-03-19 16:00:00;False;6968.0;FULTON ST
2013-03-19 20:00:00;False;5886.0;FULTON ST
2013-03-20 00:00:00;False;1397.0;FULTON ST
2013-03-20 04:00:00;False;981.0;FULTON ST
2013-03-20 08:00:00;False;18063.0;FULTON ST
2013-03-20 12:00:00;False;12362.0;FULTON ST
2013-03-20 16:00:00;False;7364.0;FULTON ST
2013-03-20 20:00:00;False;6348.0;FULTON ST
2013-03-21 00:00:00;False;1600.0;FULTON ST
2013-03-21 04:00:00;False;931.0;FULTON ST
2013-03-21 08:00:00;False;18752.0;FULTON ST
2013-03-21 12:00:00;False;11600.0;FULTON ST
2013-03-21 16:00:00;False;7732.0;FULTON ST
2013-03-21 20:00:00;False;6481.0;FULTON ST
2013-03-22 00:00:00;False;1709.0;FULTON ST
2013-03-22 04:00:00;False;946.0;FULTON ST
2013-03-22 08:00:00;False;17330.0;FULTON ST
2013-03-22 12:00:00;False;11733.0;FULTON ST
2013-03-22 16:00:00;False;7776.0;FULTON ST
2013-03-22 20:00:00;False;6147.0;FULTON ST
2013-03-23 00:00:00;False;3338.5;FULTON ST interpolated
2013-03-23 04:00:00;False;530.0;FULTON ST
2013-03-23 08:00:00;False;1460.0;FULTON ST
2013-03-23 12:00:00;False;3775.0;FULTON ST
2013-03-23 16:00:00;False;4786.0;FULTON ST
2013-03-23 20:00:00;False;3532.0;FULTON ST
2013-03-24 00:00:00;False;1571.0;FULTON ST
2013-03-24 04:00:00;False;435.0;FULTON ST
2013-03-24 08:00:00;False;819.0;FULTON ST
2013-03-24 12:00:00;False;2752.0;FULTON ST
2013-03-24 16:00:00;False;3814.0;FULTON ST
2013-03-24 20:00:00;False;2843.0;FULTON ST
2013-03-25 00:00:00;False;1012.0;FULTON ST
2013-03-25 04:00:00;False;910.0;FULTON ST
2013-03-25 08:00:00;False;16433.0;FULTON ST
2013-03-25 12:00:00;False;10426.0;FULTON ST
2013-03-25 16:00:00;False;6220.0;FULTON ST
2013-03-25 20:00:00;False;4944.0;FULTON ST
2013-03-26 00:00:00;False;1060.0;FULTON ST
2013-03-26 04:00:00;False;1178.0;FULTON ST
2013-03-26 08:00:00;False;16824.0;FULTON ST
2013-03-26 12:00:00;False;10509.0;FULTON ST
2013-03-26 16:00:00;False;6745.0;FULTON ST
2013-03-26 20:00:00;False;5583.0;FULTON ST
2013-03-27 00:00:00;False;1387.0;FULTON ST
2013-03-27 04:00:00;False;985.0;FULTON ST
2013-03-27 08:00:00;False;17079.0;FULTON ST
2013-03-27 12:00:00;False;10985.0;FULTON ST
2013-03-27 16:00:00;False;6883.0;FULTON ST
2013-03-27 20:00:00;False;5668.0;FULTON ST
2013-03-28 00:00:00;False;1464.0;FULTON ST
2013-03-28 04:00:00;False;1031.0;FULTON ST
2013-03-28 08:00:00;False;16573.0;FULTON ST
2013-03-28 12:00:00;False;11258.0;FULTON ST
2013-03-28 16:00:00;False;7156.0;FULTON ST
2013-03-28 20:00:00;False;5751.0;FULTON ST
2013-03-29 00:00:00;False;1460.0;FULTON ST
2013-03-29 04:00:00;False;737.0;FULTON ST
2013-03-29 08:00:00;False;10589.0;FULTON ST
2013-03-29 12:00:00;False;8928.0;FULTON ST
2013-03-29 16:00:00;False;6750.0;FULTON ST
2013-03-29 20:00:00;False;4769.0;FULTON ST
2013-03-30 00:00:00;False;2601.0;FULTON ST interpolated
2013-03-30 04:00:00;False;433.0;FULTON ST
2013-03-30 08:00:00;False;1384.0;FULTON ST
2013-03-30 12:00:00;False;4515.0;FULTON ST
2013-03-30 16:00:00;False;5420.0;FULTON ST
2013-03-30 20:00:00;False;3692.0;FULTON ST
2013-03-31 00:00:00;False;1489.0;FULTON ST
2013-03-31 04:00:00;False;389.0;FULTON ST
2013-03-31 08:00:00;False;779.0;FULTON ST
2013-03-31 12:00:00;False;2697.0;FULTON ST
2013-03-31 16:00:00;False;3354.0;FULTON ST
2013-03-31 20:00:00;False;2542.0;FULTON ST
2013-04-01 00:00:00;False;909.0;FULTON ST
2013-04-01 04:00:00;False;905.0;FULTON ST
2013-04-01 08:00:00;False;16899.0;FULTON ST
2013-04-01 12:00:00;False;11716.0;FULTON ST
2013-04-01 16:00:00;False;7185.0;FULTON ST
2013-04-01 20:00:00;False;6008.0;FULTON ST
2013-04-02 00:00:00;False;1264.0;FULTON ST
2013-04-02 04:00:00;False;986.0;FULTON ST
2013-04-02 08:00:00;False;18333.0;FULTON ST
2013-04-02 12:00:00;False;11509.0;FULTON ST
2013-04-02 16:00:00;False;7229.0;FULTON ST
2013-04-02 20:00:00;False;6040.0;FULTON ST
2013-04-03 00:00:00;False;1417.0;FULTON ST
2013-04-03 04:00:00;False;1032.0;FULTON ST
2013-04-03 08:00:00;False;19345.0;FULTON ST
2013-04-03 12:00:00;False;12214.0;FULTON ST
2013-04-03 16:00:00;False;7571.0;FULTON ST
2013-04-03 20:00:00;False;6416.0;FULTON ST
2013-04-04 00:00:00;False;1779.0;FULTON ST
2013-04-04 04:00:00;False;993.0;FULTON ST
2013-04-04 08:00:00;False;18789.0;FULTON ST
2013-04-04 12:00:00;False;12373.0;FULTON ST
2013-04-04 16:00:00;False;7882.0;FULTON ST
2013-04-04 20:00:00;False;6678.0;FULTON ST
2013-04-05 00:00:00;False;1933.0;FULTON ST
2013-04-05 04:00:00;False;957.0;FULTON ST
2013-04-05 08:00:00;False;17535.0;FULTON ST
2013-04-05 12:00:00;False;12066.0;FULTON ST
2013-04-05 16:00:00;False;7979.0;FULTON ST
2013-04-05 20:00:00;False;6440.0;FULTON ST
2013-04-06 00:00:00;False;3432.0;FULTON ST interpolated
2013-04-06 04:00:00;False;424.0;FULTON ST
2013-04-06 08:00:00;False;1672.0;FULTON ST
2013-04-06 12:00:00;False;3868.0;FULTON ST
2013-04-06 16:00:00;False;4656.0;FULTON ST
2013-04-06 20:00:00;False;3816.0;FULTON ST
2013-04-07 00:00:00;False;1636.0;FULTON ST
2013-04-07 04:00:00;False;463.0;FULTON ST
2013-04-07 08:00:00;False;855.0;FULTON ST
2013-04-07 12:00:00;False;2688.0;FULTON ST
2013-04-07 16:00:00;False;3828.0;FULTON ST
2013-04-07 20:00:00;False;2827.0;FULTON ST
2013-04-08 00:00:00;False;1051.0;FULTON ST
2013-04-08 04:00:00;False;975.0;FULTON ST
2013-04-08 08:00:00;False;17855.0;FULTON ST
2013-04-08 12:00:00;False;10578.0;FULTON ST
2013-04-08 16:00:00;False;6452.0;FULTON ST
2013-04-08 20:00:00;False;5834.0;FULTON ST
2013-04-09 00:00:00;False;1239.0;FULTON ST
2013-04-09 04:00:00;False;961.0;FULTON ST
2013-04-09 08:00:00;False;18110.0;FULTON ST
2013-04-09 12:00:00;False;10697.0;FULTON ST
2013-04-09 16:00:00;False;6924.0;FULTON ST
2013-04-09 20:00:00;False;6233.0;FULTON ST
2013-04-10 00:00:00;False;1531.0;FULTON ST
2013-04-10 04:00:00;False;971.0;FULTON ST
2013-04-10 08:00:00;False;19310.0;FULTON ST
2013-04-10 12:00:00;False;9632.0;FULTON ST
2013-04-10 16:00:00;False;6695.0;FULTON ST
2013-04-10 20:00:00;False;5996.0;FULTON ST
2013-04-11 00:00:00;False;1310.0;FULTON ST
2013-04-11 04:00:00;False;1019.0;FULTON ST
2013-04-11 08:00:00;False;18134.0;FULTON ST
2013-04-11 12:00:00;False;10427.0;FULTON ST
2013-04-11 16:00:00;False;6968.0;FULTON ST
2013-04-11 20:00:00;False;5874.0;FULTON ST
2013-04-12 00:00:00;False;1514.0;FULTON ST
2013-04-12 04:00:00;False;961.0;FULTON ST
2013-04-12 08:00:00;False;16666.0;FULTON ST
2013-04-12 12:00:00;False;10162.0;FULTON ST
2013-04-12 16:00:00;False;6878.0;FULTON ST
2013-04-12 20:00:00;False;5700.0;FULTON ST
2013-04-13 00:00:00;False;3033.5;FULTON ST interpolated
2013-04-13 04:00:00;False;367.0;FULTON ST
2013-04-13 08:00:00;False;1697.0;FULTON ST
2013-04-13 12:00:00;False;3875.0;FULTON ST
2013-04-13 16:00:00;False;4264.0;FULTON ST
2013-04-13 20:00:00;False;3394.0;FULTON ST
2013-04-14 00:00:00;False;1530.0;FULTON ST
2013-04-14 04:00:00;False;459.0;FULTON ST
2013-04-14 08:00:00;False;897.0;FULTON ST
2013-04-14 12:00:00;False;2961.0;FULTON ST
2013-04-14 16:00:00;False;3752.0;FULTON ST
2013-04-14 20:00:00;False;2461.0;FULTON ST
2013-04-15 00:00:00;False;1024.0;FULTON ST
2013-04-15 04:00:00;False;955.0;FULTON ST
2013-04-15 08:00:00;False;15265.0;FULTON ST
2013-04-15 12:00:00;False;9403.0;FULTON ST
2013-04-15 16:00:00;False;6100.0;FULTON ST
2013-04-15 20:00:00;False;4537.0;FULTON ST
2013-04-16 00:00:00;False;1094.0;FULTON ST
2013-04-16 04:00:00;False;1021.0;FULTON ST
2013-04-16 08:00:00;False;15644.0;FULTON ST
2013-04-16 12:00:00;False;9396.0;FULTON ST
2013-04-16 16:00:00;False;6344.0;FULTON ST
2013-04-16 20:00:00;False;4678.0;FULTON ST
2013-04-17 00:00:00;False;1357.0;FULTON ST
2013-04-17 04:00:00;False;937.0;FULTON ST
2013-04-17 08:00:00;False;15448.0;FULTON ST
2013-04-17 12:00:00;False;9718.0;FULTON ST
2013-04-17 16:00:00;False;6331.0;FULTON ST
2013-04-17 20:00:00;False;5103.0;FULTON ST
2013-04-18 00:00:00;False;1505.0;FULTON ST
2013-04-18 04:00:00;False;1060.0;FULTON ST
2013-04-18 08:00:00;False;15224.0;FULTON ST
2013-04-18 12:00:00;False;9489.0;FULTON ST
2013-04-18 16:00:00;False;6677.0;FULTON ST
2013-04-18 20:00:00;False;4701.0;FULTON ST
2013-04-19 00:00:00;False;1507.0;FULTON ST
2013-04-19 04:00:00;False;976.0;FULTON ST
2013-04-19 08:00:00;False;14429.0;FULTON ST
2013-04-19 12:00:00;False;9626.0;FULTON ST
2013-04-19 16:00:00;False;6666.0;FULTON ST
2013-04-19 20:00:00;False;4621.0;FULTON ST
2013-04-20 00:00:00;False;2586.0;FULTON ST interpolated
2013-04-20 04:00:00;False;551.0;FULTON ST
2013-04-20 08:00:00;False;1728.0;FULTON ST
2013-04-20 12:00:00;False;4124.0;FULTON ST
2013-04-20 16:00:00;False;4563.0;FULTON ST
2013-04-20 20:00:00;False;3950.0;FULTON ST
2013-04-21 00:00:00;False;1991.0;FULTON ST
2013-04-21 04:00:00;False;463.0;FULTON ST
2013-04-21 08:00:00;False;861.0;FULTON ST
2013-04-21 12:00:00;False;2755.0;FULTON ST
2013-04-21 16:00:00;False;3711.0;FULTON ST
2013-04-21 20:00:00;False;2814.0;FULTON ST
2013-04-22 00:00:00;False;960.0;FULTON ST
2013-04-22 04:00:00;False;716.0;FULTON ST
2013-04-22 08:00:00;False;15775.0;FULTON ST
2013-04-22 12:00:00;False;10535.0;FULTON ST
2013-04-22 16:00:00;False;6636.0;FULTON ST
2013-04-22 20:00:00;False;6252.0;FULTON ST
2013-04-23 00:00:00;False;1287.0;FULTON ST
2013-04-23 04:00:00;False;775.0;FULTON ST
2013-04-23 08:00:00;False;16208.0;FULTON ST
2013-04-23 12:00:00;False;10557.0;FULTON ST
2013-04-23 16:00:00;False;6541.0;FULTON ST
2013-04-23 20:00:00;False;6144.0;FULTON ST
2013-04-24 00:00:00;False;1436.0;FULTON ST
2013-04-24 04:00:00;False;758.0;FULTON ST
2013-04-24 08:00:00;False;16459.0;FULTON ST
2013-04-24 12:00:00;False;10411.0;FULTON ST
2013-04-24 16:00:00;False;6637.0;FULTON ST
2013-04-24 20:00:00;False;6259.0;FULTON ST
2013-04-25 00:00:00;False;1569.0;FULTON ST
2013-04-25 04:00:00;False;824.0;FULTON ST
2013-04-25 08:00:00;False;16320.0;FULTON ST
2013-04-25 12:00:00;False;10334.0;FULTON ST
2013-04-25 16:00:00;False;7012.0;FULTON ST
2013-04-25 20:00:00;False;6651.0;FULTON ST
2013-04-26 00:00:00;False;1828.0;FULTON ST
2013-04-26 04:00:00;False;879.0;FULTON ST
2013-04-26 08:00:00;False;14695.0;FULTON ST
2013-04-26 12:00:00;False;10318.0;FULTON ST
2013-04-26 16:00:00;False;7515.0;FULTON ST
2013-04-26 20:00:00;False;6539.0;FULTON ST
2013-04-27 00:00:00;False;3519.0;FULTON ST interpolated
2013-04-27 04:00:00;False;499.0;FULTON ST
2013-04-27 08:00:00;False;1578.0;FULTON ST
2013-04-27 12:00:00;False;3321.0;FULTON ST
2013-04-27 16:00:00;False;4356.0;FULTON ST
2013-04-27 20:00:00;False;3491.0;FULTON ST
2013-04-28 00:00:00;False;1627.0;FULTON ST
2013-04-28 04:00:00;False;408.0;FULTON ST
2013-04-28 08:00:00;False;1705.0;FULTON ST
2013-04-28 12:00:00;False;3035.0;FULTON ST
2013-04-28 16:00:00;False;3566.0;FULTON ST
2013-04-28 20:00:00;False;2499.0;FULTON ST
2013-04-29 00:00:00;False;847.0;FULTON ST
2013-04-29 04:00:00;False;969.0;FULTON ST
2013-04-29 08:00:00;False;18215.0;FULTON ST
2013-04-29 12:00:00;False;8944.0;FULTON ST
2013-04-29 16:00:00;False;6107.0;FULTON ST
2013-04-29 20:00:00;False;5203.0;FULTON ST
2013-04-30 00:00:00;False;1194.0;FULTON ST
2013-04-30 04:00:00;False;1019.0;FULTON ST
2013-04-30 08:00:00;False;17856.0;FULTON ST
2013-04-30 12:00:00;False;9936.0;FULTON ST
2013-04-30 16:00:00;False;6400.0;FULTON ST
2013-04-30 20:00:00;False;5320.0;FULTON ST
2013-05-01 00:00:00;False;1282.0;FULTON ST
2013-05-01 04:00:00;False;1070.0;FULTON ST
2013-05-01 08:00:00;False;17722.0;FULTON ST
2013-05-01 12:00:00;False;12026.0;FULTON ST interpolated negative or to high value
2013-05-01 16:00:00;False;6330.0;FULTON ST
2013-05-01 20:00:00;False;5486.0;FULTON ST
2013-05-02 00:00:00;False;1428.0;FULTON ST
2013-05-02 04:00:00;False;1127.0;FULTON ST
2013-05-02 08:00:00;False;17547.0;FULTON ST
2013-05-02 12:00:00;False;10066.0;FULTON ST
2013-05-02 16:00:00;False;6619.0;FULTON ST
2013-05-02 20:00:00;False;5514.0;FULTON ST
2013-05-03 00:00:00;False;1483.0;FULTON ST
2013-05-03 04:00:00;False;1043.0;FULTON ST
2013-05-03 08:00:00;False;15922.0;FULTON ST
2013-05-03 12:00:00;False;9910.0;FULTON ST
2013-05-03 16:00:00;False;6783.0;FULTON ST
2013-05-03 20:00:00;False;5345.0;FULTON ST
2013-05-04 00:00:00;False;2878.0;FULTON ST interpolated
2013-05-04 04:00:00;False;411.0;FULTON ST
2013-05-04 08:00:00;False;1325.0;FULTON ST
2013-05-04 12:00:00;False;3432.0;FULTON ST
2013-05-04 16:00:00;False;3939.0;FULTON ST
2013-05-04 20:00:00;False;2851.0;FULTON ST
2013-05-05 00:00:00;False;1405.0;FULTON ST
2013-05-05 04:00:00;False;400.0;FULTON ST
2013-05-05 08:00:00;False;784.0;FULTON ST
2013-05-05 12:00:00;False;2382.0;FULTON ST
2013-05-05 16:00:00;False;2950.0;FULTON ST
2013-05-05 20:00:00;False;2209.0;FULTON ST
2013-05-06 00:00:00;False;961.0;FULTON ST
2013-05-06 04:00:00;False;1455.0;FULTON ST
2013-05-06 08:00:00;False;14577.0;FULTON ST
2013-05-06 12:00:00;False;8511.0;FULTON ST
2013-05-06 16:00:00;False;6126.0;FULTON ST
2013-05-06 20:00:00;False;4496.0;FULTON ST
2013-05-07 00:00:00;False;983.0;FULTON ST
2013-05-07 04:00:00;False;941.0;FULTON ST
2013-05-07 08:00:00;False;15526.0;FULTON ST
2013-05-07 12:00:00;False;9585.0;FULTON ST
2013-05-07 16:00:00;False;6260.0;FULTON ST
2013-05-07 20:00:00;False;4779.0;FULTON ST
2013-05-08 00:00:00;False;1411.0;FULTON ST
2013-05-08 04:00:00;False;1036.0;FULTON ST
2013-05-08 08:00:00;False;14368.0;FULTON ST
2013-05-08 12:00:00;False;9906.0;FULTON ST
2013-05-08 16:00:00;False;5821.0;FULTON ST
2013-05-08 20:00:00;False;4608.0;FULTON ST
2013-05-09 00:00:00;False;1173.0;FULTON ST
2013-05-09 04:00:00;False;1010.0;FULTON ST
2013-05-09 08:00:00;False;15120.0;FULTON ST
2013-05-09 12:00:00;False;9376.0;FULTON ST
2013-05-09 16:00:00;False;6391.0;FULTON ST
2013-05-09 20:00:00;False;4714.0;FULTON ST
2013-05-10 00:00:00;False;1403.0;FULTON ST
2013-05-10 04:00:00;False;1011.0;FULTON ST
2013-05-10 08:00:00;False;13998.0;FULTON ST
2013-05-10 12:00:00;False;9951.0;FULTON ST
2013-05-10 16:00:00;False;7073.0;FULTON ST
2013-05-10 20:00:00;False;4844.0;FULTON ST
2013-05-11 00:00:00;False;2623.0;FULTON ST interpolated
2013-05-11 04:00:00;False;402.0;FULTON ST
2013-05-11 08:00:00;False;1235.0;FULTON ST
2013-05-11 12:00:00;False;3507.0;FULTON ST
2013-05-11 16:00:00;False;3466.0;FULTON ST
2013-05-11 20:00:00;False;2243.0;FULTON ST
2013-05-12 00:00:00;False;1025.0;FULTON ST
2013-05-12 04:00:00;False;299.0;FULTON ST
2013-05-12 08:00:00;False;572.0;FULTON ST
2013-05-12 12:00:00;False;2369.0;FULTON ST
2013-05-12 16:00:00;False;2796.0;FULTON ST
2013-05-12 20:00:00;False;1813.0;FULTON ST
2013-05-13 00:00:00;False;742.0;FULTON ST
2013-05-13 04:00:00;False;133.0;FULTON ST
2013-05-13 08:00:00;False;6801.0;FULTON ST
2013-05-13 12:00:00;False;7951.0;FULTON ST
2013-05-13 16:00:00;False;4855.0;FULTON ST
2013-05-13 20:00:00;False;3842.0;FULTON ST
2013-05-14 00:00:00;False;887.0;FULTON ST
2013-05-14 04:00:00;False;1883.0;FULTON ST
2013-05-14 08:00:00;False;8418.0;FULTON ST
2013-05-14 12:00:00;False;8073.0;FULTON ST
2013-05-14 16:00:00;False;5143.0;FULTON ST
2013-05-14 20:00:00;False;3891.0;FULTON ST
